Query|Document
8/02/10 remember What You Read| Created 07/04/10 in order to remember what you read, you need to become a critical reader. Become a critical reader by knowing your purpose for reading the material, creating mental pictures of important concepts and ideas, and by asking yourself questions as you read the material.
07/04/35 survive a Separation| Published 05/16/35 a separation with your spouse or partner doesn�t have to spell the end of the relationship, but might be a good time to assess and figure out your needs.
06/02/12 stop Zoning Out| Written 06/16/12 do you have trouble paying attention during lectures or find yourself distracted while communicating with others? Does concentrating to complete a task take special effort?
05/28/44 stay Mentally Strong| Released 07/09/44 enjoying strong mental health means understanding the meaning of well-being, functioning normally in everyday life, and having enough confidence to overcome the hurdles that confront you on a daily basis.
Sharpen Your Mind with Puzzles 09/04/33| Created 10/14/33 puzzles come in many different types, such as crosswords, Sudoku, and jigsaw puzzles. You might even consider reading a book or watching a thought-provoking movie similar to putting together a puzzle.
6/16/37 safeguard Your Mental Health at College|Being in college can be a fun and exciting time, where you learn new things and meet new people. Along with the fun comes deadlines and due dates. It can be a struggle to safeguard your mental health while in college, especially if you are dealing with high levels of stress and anxiety written 06/01/37 
Remember to Do Something Without Writing It 07/6/27| Posted 07/24/27 writing is one of the best ways to help you remember to do something. However, there are many ways you can memorize tasks that need to be done without writing them down.
Use the Consumer Decision Making Model 9/09/22| created 10/24/22 we all have to make choices. One of those most important decisions made in our life are based on the market - buying goods. The  Consumer Decision Making Model  can be applied with any economics decision you have to make.
Spring 2017 use Deductive Reasoning| released 02/18/2017 deductive reasoning is also referred to as the �top down approach�, where you start with a general idea and work your way down to a specific idea or a specific solution.
02/10/48 think Fast| posted 02/25/48 have you ever been in a situation where you needed to think fast and struggled to come up with a response? Perhaps you'd simply like to feel sharper in your day-to-day interactions.
Use Your Imagination 3/19/27| written 03/08/27 you can use your imagination to help you through a number of situations. For instance, you can use it to help solve a problem or to help unlock your creativity for a project.
09/09/41 play Brain Training Games| posted 08/13/41 are you interested in brain-training? Do you want to fine tune your memory, boost your powers of recall, or maybe even improve your intelligence? Brain games may be right up your alley.
Look Sleepy 9/12/12|All of us, at some point, have a reason to want to appear sleepy when we are not. Maybe you are an actor who wants to bring more realism to your scene created 09/26/12 
Keep Your Brain in Top Shape 6/15/46|Keeping your brain in top shape is a great way to improve your quality of life. Start by eating nutritious foods, working out often, and getting enough sleep Written 06/27/46 
April 2019 learn Something New Every Day|" published 03/01/2019 do you wish that when your friends ask you ""What did you learn today?"" you said something other than ""nothing""? This article presents ideas for you to use to make sure you learn something new every day."
Increase Your Brain's Processing Speed April of 2030| created 03/16/2030 though computers are our closest analogue when it comes to discussing the human brain, increasing processing power in the brain is not as simple as plugging in a stick of RAM.
07/24/33 keep Mentally Fit| posted 07/02/33  Read these steps to learn how to keep mentally fit. They'll surely help! 
Increase Your IQ December of 2028| written 11/01/2028 with few life hacks, you may be able to boost your IQ by one standard deviation. Challenge your brain by breaking your routines, reading, solving puzzles, and seeking new experiences to increase your IQ.
Increase Your Brain Power 09/2/33|Looking for ways to boost your intellect, stave off mental aging, and maybe even live a longer life? You might be surprised to learn that not only do such strategies exist, but many are easily attainable by making simple tweaks here and there to your daily routine Published 08/10/33 
